Airport_Code,Airport_Name,City,State,Year,Claim_Type,Total_Close_Amount
MKE,General Mitchell International Airport,Milwaukee,WI,2016,Passenger Property Loss,$85.49
MKE,General Mitchell International Airport,Milwaukee,WI,2016,Personal Injury,
MKE,General Mitchell International Airport,Milwaukee,WI,2016,Property Damage,$320.00
MKE,General Mitchell International Airport,Milwaukee,WI,2017,Complaint,
MKE,General Mitchell International Airport,Milwaukee,WI,2017,Passenger Property Loss,$471.51
MKE,General Mitchell International Airport,Milwaukee,WI,2017,Property Damage,$288.86
MKG,Muskegon County Airport,Muskegon,MI,2013,Passenger Property Loss,$271.00
MKG,Muskegon County Airport,Muskegon,MI,2017,Passenger Property Loss,
MKK,Molokai Airport,Kaunakakai,HI,2014,Property Damage,$0.00
MKK,Molokai Airport,Kaunakakai,HI,2015,Property Damage,$542.31
MKK,Molokai Airport,Kaunakakai,HI,2016,Missed Flight,$0.00
MKK,Molokai Airport,Kaunakakai,HI,2017,Property Damage,
MLB,Melbourne International Airport,Melbourne,FL,2013,Passenger Property Loss,$63.50
MLB,Melbourne International Airport,Melbourne,FL,2015,Passenger Property Loss,$310.00
MLB,Melbourne International Airport,Melbourne,FL,2015,Property Damage,$397.27
MLB,Melbourne International Airport,Melbourne,FL,2016,Property Damage,
MLB,Melbourne International Airport,Melbourne,FL,2017,Passenger Property Loss,$0.00
MLB,Melbourne International Airport,Melbourne,FL,2017,Property Damage,
MLI,Quad City (Moline)International Airport,Moline,IL,2013,Passenger Property Loss,
MLI,Quad City (Moline)International Airport,Moline,IL,2013,Property Damage,$129.62
MLI,Quad City (Moline)International Airport,Moline,IL,2014,Passenger Property Loss,$0.00
MLI,Quad City (Moline)International Airport,Moline,IL,2014,Property Damage,$117.69
MLI,Quad City (Moline)International Airport,Moline,IL,2015,Passenger Property Loss,$690.88
MLI,Quad City (Moline)International Airport,Moline,IL,2015,Property Damage,$0.00
MLI,Quad City (Moline)International Airport,Moline,IL,2016,Missed Flight,$0.00
MLI,Quad City (Moline)International Airport,Moline,IL,2016,Passenger Property Loss,$0.00
MLI,Quad City (Moline)International Airport,Moline,IL,2016,Property Damage,
MLU,Monroe Regional,Monroe,LA,2014,Property Damage,$179.40
MLU,Monroe Regional,Monroe,LA,2015,Passenger Property Loss,$56.47
MLU,Monroe Regional,Monroe,LA,2016,Passenger Property Loss,
MLU,Monroe Regional,Monroe,LA,2017,Property Damage,
MMH,Mammoth Lakes,Mammoth Lakes,CA,2013,Passenger Property Loss,$39.95
MMH,Mammoth Lakes,Mammoth Lakes,CA,2013,Property Damage,$90.00
MMH,Mammoth Lakes,Mammoth Lakes,CA,2014,Compliment,
MMH,Mammoth Lakes,Mammoth Lakes,CA,2014,Property Damage,$0.00
MMH,Mammoth Lakes,Mammoth Lakes,CA,2015,Passenger Property Loss,$87.51
MMH,Mammoth Lakes,Mammoth Lakes,CA,2015,Property Damage,$330.00
MMH,Mammoth Lakes,Mammoth Lakes,CA,2016,Passenger Property Loss,$11.11
MOB,Mobile Regional,Mobile,AL,2013,Passenger Property Loss,$65.00
MOB,Mobile Regional,Mobile,AL,2013,Property Damage,$170.76
MOB,Mobile Regional,Mobile,AL,2014,Passenger Property Loss,$0.00
MOB,Mobile Regional,Mobile,AL,2014,Property Damage,$50.00
MOB,Mobile Regional,Mobile,AL,2015,Passenger Property Loss,$0.00
MOB,Mobile Regional,Mobile,AL,2015,Property Damage,$695.00
MOB,Mobile Regional,Mobile,AL,2016,Property Damage,$0.00
MOB,Mobile Regional,Mobile,AL,2017,Passenger Property Loss,$0.00
MOB,Mobile Regional,Mobile,AL,2017,Property Damage,
MOD,Modesto City County Sham Field,Modesto,CA,2013,Passenger Property Loss,$0.00
MOT,Minot International,Minot,ND,2013,Property Damage,$0.00
MOT,Minot International,Minot,ND,2014,Passenger Property Loss,
MOT,Minot International,Minot,ND,2014,Property Damage,
MOT,Minot International,Minot,ND,2015,Passenger Property Loss,$51.00
MOT,Minot International,Minot,ND,2015,Property Damage,$192.00
MOT,Minot International,Minot,ND,2016,Property Damage,$900.00
MRY,Monterey Peninsula Airport,Monterey,CA,2013,Passenger Property Loss,$100.00
MRY,Monterey Peninsula Airport,Monterey,CA,2013,Property Damage,$100.00
MRY,Monterey Peninsula Airport,Monterey,CA,2014,Passenger Property Loss,$624.50
MRY,Monterey Peninsula Airport,Monterey,CA,2014,Property Damage,$25.00
MRY,Monterey Peninsula Airport,Monterey,CA,2016,Passenger Property Loss,
MRY,Monterey Peninsula Airport,Monterey,CA,2017,Property Damage,
MSL,Northwest Regional Airport,Muscle Shoals,AL,2013,Property Damage,
MSL,Northwest Regional Airport,Muscle Shoals,AL,2014,Property Damage,
MSL,Northwest Regional Airport,Muscle Shoals,AL,2016,Passenger Property Loss,
MSN,Dane County Regional (Madison),Madison,WI,2013,Passenger Property Loss,$20.00
MSN,Dane County Regional (Madison),Madison,WI,2013,Property Damage,$320.03
MSN,Dane County Regional (Madison),Madison,WI,2014,Passenger Property Loss,$116.95
MSN,Dane County Regional (Madison),Madison,WI,2014,Property Damage,$28.80
MSN,Dane County Regional (Madison),Madison,WI,2015,Passenger Property Loss,$29.48
MSN,Dane County Regional (Madison),Madison,WI,2015,Property Damage,"$1,050.00"
MSN,Dane County Regional (Madison),Madison,WI,2016,Passenger Property Loss,$0.00
MSN,Dane County Regional (Madison),Madison,WI,2016,Property Damage,$116.93
MSN,Dane County Regional (Madison),Madison,WI,2017,Passenger Property Loss,
MSN,Dane County Regional (Madison),Madison,WI,2017,Property Damage,$0.00
MSO,Missoula International,Missoula,MT,2013,Passenger Property Loss,$0.00
MSO,Missoula International,Missoula,MT,2013,Property Damage,$163.29
MSO,Missoula International,Missoula,MT,2014,Passenger Property Loss,$0.00
MSO,Missoula International,Missoula,MT,2014,Property Damage,$0.00
MSO,Missoula International,Missoula,MT,2015,Passenger Property Loss,$9.99
MSO,Missoula International,Missoula,MT,2015,Property Damage,$19.00
MSO,Missoula International,Missoula,MT,2016,Passenger Property Loss,$0.00
MSO,Missoula International,Missoula,MT,2017,Property Damage,
MSP,Minneapolis/ St.Paul International Airport,Minneapolis,MN,2013,Passenger Property Loss,$554.70
MSP,Minneapolis/ St.Paul International Airport,Minneapolis,MN,2013,Personal Injury,
MSP,Minneapolis/ St.Paul International Airport,Minneapolis,MN,2013,Property Damage,"$4,087.96"
MSP,Minneapolis/ St.Paul International Airport,Minneapolis,MN,2014,Passenger Property Loss,"$1,246.87"
MSP,Minneapolis/ St.Paul International Airport,Minneapolis,MN,2014,Property Damage,"$9,670.63"
MSP,Minneapolis/ St.Paul International Airport,Minneapolis,MN,2014,Unknown,
MSP,Minneapolis/ St.Paul International Airport,Minneapolis,MN,2015,Passenger Property Loss,$903.57
MSP,Minneapolis/ St.Paul International Airport,Minneapolis,MN,2015,Personal Injury,
MSP,Minneapolis/ St.Paul International Airport,Minneapolis,MN,2015,Property Damage,"$5,580.20"
MSP,Minneapolis/ St.Paul International Airport,Minneapolis,MN,2015,Unknown,
MSP,Minneapolis/ St.Paul International Airport,Minneapolis,MN,2016,Passenger Property Loss,$355.20
MSP,Minneapolis/ St.Paul International Airport,Minneapolis,MN,2016,Property Damage,"$2,647.01"
MSP,Minneapolis/ St.Paul International Airport,Minneapolis,MN,2017,Motor Vehicle,
MSP,Minneapolis/ St.Paul International Airport,Minneapolis,MN,2017,Passenger Property Loss,$554.29
MSP,Minneapolis/ St.Paul International Airport,Minneapolis,MN,2017,Personal Injury,
MSP,Minneapolis/ St.Paul International Airport,Minneapolis,MN,2017,Property Damage,"$1,240.18"
MSS,Massena International,Massena,NY,2017,Passenger Property Loss,
MSY,New Orleans International,New Orleans,LA,2013,Passenger Property Loss,"$1,396.70"
MSY,New Orleans International,New Orleans,LA,2013,Personal Injury,$0.00
MSY,New Orleans International,New Orleans,LA,2013,Property Damage,"$1,449.61"
MSY,New Orleans International,New Orleans,LA,2013,Unknown,$0.00
MSY,New Orleans International,New Orleans,LA,2014,Complaint,
MSY,New Orleans International,New Orleans,LA,2014,Passenger Property Loss,$963.54
MSY,New Orleans International,New Orleans,LA,2014,Personal Injury,
MSY,New Orleans International,New Orleans,LA,2014,Property Damage,"$2,597.45"
MSY,New Orleans International,New Orleans,LA,2015,Complaint,
MSY,New Orleans International,New Orleans,LA,2015,Passenger Property Loss,"$5,167.97"
MSY,New Orleans International,New Orleans,LA,2015,Personal Injury,
MSY,New Orleans International,New Orleans,LA,2015,Property Damage,"$1,205.14"
MSY,New Orleans International,New Orleans,LA,2016,Motor Vehicle,
MSY,New Orleans International,New Orleans,LA,2016,Passenger Property Loss,$681.01
MSY,New Orleans International,New Orleans,LA,2016,Personal Injury,
MSY,New Orleans International,New Orleans,LA,2016,Property Damage,"$3,126.84"
MSY,New Orleans International,New Orleans,LA,2017,Passenger Property Loss,$194.99
MSY,New Orleans International,New Orleans,LA,2017,Property Damage,$270.65
MSY,New Orleans International,New Orleans,LA,2017,Unknown,
MTJ,Montrose Regional Airport,Montrose,CO,2013,Passenger Property Loss,
MTJ,Montrose Regional Airport,Montrose,CO,2014,Property Damage,$134.80
MTJ,Montrose Regional Airport,Montrose,CO,2015,Passenger Property Loss,$104.41
MTJ,Montrose Regional Airport,Montrose,CO,2016,Passenger Property Loss,$160.00
MTJ,Montrose Regional Airport,Montrose,CO,2016,Property Damage,$69.00
MTJ,Montrose Regional Airport,Montrose,CO,2017,Passenger Property Loss,$0.00
MVY,Martha's Vineyard Airport,Vineyard Haven,MA,2013,Passenger Property Loss,
MVY,Martha's Vineyard Airport,Vineyard Haven,MA,2014,Passenger Property Loss,$0.00
MVY,Martha's Vineyard Airport,Vineyard Haven,MA,2015,Passenger Property Loss,$31.97
MVY,Martha's Vineyard Airport,Vineyard Haven,MA,2015,Property Damage,
MVY,Martha's Vineyard Airport,Vineyard Haven,MA,2016,Property Damage,$18.98
MWA,Williamson County,Marion,IL,2013,Passenger Property Loss,$0.00
MWA,Williamson County,Marion,IL,2017,Passenger Property Loss,
MWA,Williamson County,Marion,IL,2017,Property Damage,$21.70
MYR,Myrtle Beach International,Myrtle Beach,SC,2013,Passenger Property Loss,$0.00
MYR,Myrtle Beach International,Myrtle Beach,SC,2013,Property Damage,$21.73
MYR,Myrtle Beach International,Myrtle Beach,SC,2014,Passenger Property Loss,$6.86
MYR,Myrtle Beach International,Myrtle Beach,SC,2014,Property Damage,$134.99
MYR,Myrtle Beach International,Myrtle Beach,SC,2015,Passenger Property Loss,$30.00
MYR,Myrtle Beach International,Myrtle Beach,SC,2015,Property Damage,$238.90
MYR,Myrtle Beach International,Myrtle Beach,SC,2016,Passenger Property Loss,$0.00
MYR,Myrtle Beach International,Myrtle Beach,SC,2016,Property Damage,"$1,006.39"
MYR,Myrtle Beach International,Myrtle Beach,SC,2017,Passenger Property Loss,$0.00
MYR,Myrtle Beach International,Myrtle Beach,SC,2017,Property Damage,$75.12
OAJ,"Albert J Ellis, Jacksonville",Jacksonville,NC,2013,Property Damage,$220.00
OAJ,"Albert J Ellis, Jacksonville",Jacksonville,NC,2015,Passenger Property Loss,$113.62
OAJ,"Albert J Ellis, Jacksonville",Jacksonville,NC,2015,Property Damage,$500.00
OAK,Metropolitan Oakland International,Oakland,CA,2013,Passenger Property Loss,"$3,061.17"
OAK,Metropolitan Oakland International,Oakland,CA,2013,Property Damage,"$1,362.67"
OAK,Metropolitan Oakland International,Oakland,CA,2014,Passenger Property Loss,"$2,040.39"
OAK,Metropolitan Oakland International,Oakland,CA,2014,Property Damage,"$1,244.56"
OAK,Metropolitan Oakland International,Oakland,CA,2014,Unknown,
OAK,Metropolitan Oakland International,Oakland,CA,2015,Passenger Property Loss,"$2,527.08"
OAK,Metropolitan Oakland International,Oakland,CA,2015,Property Damage,"$4,408.86"
OAK,Metropolitan Oakland International,Oakland,CA,2016,Missed Flight,
OAK,Metropolitan Oakland International,Oakland,CA,2016,Passenger Property Loss,$370.85
OAK,Metropolitan Oakland International,Oakland,CA,2016,Personal Injury,
OAK,Metropolitan Oakland International,Oakland,CA,2016,Property Damage,"$1,030.33"
OAK,Metropolitan Oakland International,Oakland,CA,2017,Passenger Property Loss,$7.00
OAK,Metropolitan Oakland International,Oakland,CA,2017,Personal Injury,
OAK,Metropolitan Oakland International,Oakland,CA,2017,Property Damage,$40.00
OAK,Metropolitan Oakland International,Oakland,CA,2017,Unknown,
OGG,"Kahului-Maui, HI",Kahului,HI,2013,Passenger Property Loss,"$1,302.87"
OGG,"Kahului-Maui, HI",Kahului,HI,2013,Property Damage,"$1,298.92"
OGG,"Kahului-Maui, HI",Kahului,HI,2013,Unknown,$0.00
OGG,"Kahului-Maui, HI",Kahului,HI,2014,Passenger Property Loss,$377.26
OGG,"Kahului-Maui, HI",Kahului,HI,2014,Property Damage,"$1,907.13"
OGG,"Kahului-Maui, HI",Kahului,HI,2015,Passenger Property Loss,$165.73
OGG,"Kahului-Maui, HI",Kahului,HI,2015,Property Damage,$409.40
OGG,"Kahului-Maui, HI",Kahului,HI,2015,Unknown,$139.99
OGG,"Kahului-Maui, HI",Kahului,HI,2016,Passenger Property Loss,"$2,038.36"
OGG,"Kahului-Maui, HI",Kahului,HI,2016,Property Damage,"$1,030.66"
OGG,"Kahului-Maui, HI",Kahului,HI,2017,Passenger Property Loss,$32.19
OGG,"Kahului-Maui, HI",Kahului,HI,2017,Property Damage,$151.00
OGS,Ogdensburg International,Ogdensburg,NY,2013,Property Damage,$82.94
OGS,Ogdensburg International,Ogdensburg,NY,2017,Passenger Property Loss,
OGS,Ogdensburg International,Ogdensburg,NY,2017,Unknown,
OKC,Will Rogers World,Oklahoma City,OK,2013,Passenger Property Loss,"$1,614.53"
OKC,Will Rogers World,Oklahoma City,OK,2013,Property Damage,"$1,146.99"
OKC,Will Rogers World,Oklahoma City,OK,2014,Passenger Property Loss,$69.90
OKC,Will Rogers World,Oklahoma City,OK,2014,Property Damage,$0.00
OKC,Will Rogers World,Oklahoma City,OK,2015,Passenger Property Loss,$145.22
OKC,Will Rogers World,Oklahoma City,OK,2015,Property Damage,$913.75
OKC,Will Rogers World,Oklahoma City,OK,2016,Passenger Property Loss,$22.00
OKC,Will Rogers World,Oklahoma City,OK,2016,Property Damage,$0.00
OKC,Will Rogers World,Oklahoma City,OK,2017,Passenger Property Loss,
OKC,Will Rogers World,Oklahoma City,OK,2017,Property Damage,
OLF,L. M. Clayton Airport,Wolf Point,MT,2013,Passenger Property Loss,
OMA,Eppley Airfield,Omaha,NE,2013,Passenger Property Loss,$714.86
OMA,Eppley Airfield,Omaha,NE,2013,Personal Injury,
OMA,Eppley Airfield,Omaha,NE,2013,Property Damage,"$2,346.92"
OMA,Eppley Airfield,Omaha,NE,2014,Complaint,
OMA,Eppley Airfield,Omaha,NE,2014,Passenger Property Loss,$103.06
OMA,Eppley Airfield,Omaha,NE,2014,Property Damage,$142.88
OMA,Eppley Airfield,Omaha,NE,2015,Passenger Property Loss,$166.47
OMA,Eppley Airfield,Omaha,NE,2015,Property Damage,$701.31
OMA,Eppley Airfield,Omaha,NE,2016,Passenger Property Loss,$375.00
OMA,Eppley Airfield,Omaha,NE,2016,Property Damage,$100.00
OMA,Eppley Airfield,Omaha,NE,2017,Passenger Property Loss,
OMA,Eppley Airfield,Omaha,NE,2017,Property Damage,$12.85
OME,Nome,Nome,AK,2013,Passenger Property Loss,$80.00
OME,Nome,Nome,AK,2013,Property Damage,$15.00
OME,Nome,Nome,AK,2014,Passenger Property Loss,
OME,Nome,Nome,AK,2015,Passenger Property Loss,$9.45
OME,Nome,Nome,AK,2015,Property Damage,"$2,362.25"
OME,Nome,Nome,AK,2016,Passenger Property Loss,
OME,Nome,Nome,AK,2016,Property Damage,
OME,Nome,Nome,AK,2017,Passenger Property Loss,
ONT,Ontario International,Ontario,CA,2013,Passenger Property Loss,$516.82
ONT,Ontario International,Ontario,CA,2013,Property Damage,"$1,163.65"
ONT,Ontario International,Ontario,CA,2014,Passenger Property Loss,$199.49
ONT,Ontario International,Ontario,CA,2014,Personal Injury,$0.00
ONT,Ontario International,Ontario,CA,2014,Property Damage,"$2,444.51"
ONT,Ontario International,Ontario,CA,2015,Passenger Property Loss,$358.55
ONT,Ontario International,Ontario,CA,2015,Property Damage,$457.85
ONT,Ontario International,Ontario,CA,2016,Passenger Property Loss,$85.00
ONT,Ontario International,Ontario,CA,2016,Property Damage,$173.00
ONT,Ontario International,Ontario,CA,2017,Passenger Property Loss,$27.99
ONT,Ontario International,Ontario,CA,2017,Property Damage,$7.99
ORD,Chicago O'Hare International Airport,Chicago,IL,2013,Passenger Property Loss,"$5,804.48"
ORD,Chicago O'Hare International Airport,Chicago,IL,2013,Property Damage,"$15,562.14"
ORD,Chicago O'Hare International Airport,Chicago,IL,2013,Unknown,
ORD,Chicago O'Hare International Airport,Chicago,IL,2014,Employee Loss (MPCECA),
ORD,Chicago O'Hare International Airport,Chicago,IL,2014,Passenger Property Loss,"$5,519.24"
ORD,Chicago O'Hare International Airport,Chicago,IL,2014,Personal Injury,
ORD,Chicago O'Hare International Airport,Chicago,IL,2014,Property Damage,"$22,898.00"
ORD,Chicago O'Hare International Airport,Chicago,IL,2014,Unknown,
ORD,Chicago O'Hare International Airport,Chicago,IL,2015,Employee Loss (MPCECA),$0.00
ORD,Chicago O'Hare International Airport,Chicago,IL,2015,Passenger Property Loss,"$1,514.25"
ORD,Chicago O'Hare International Airport,Chicago,IL,2015,Personal Injury,
ORD,Chicago O'Hare International Airport,Chicago,IL,2015,Property Damage,"$11,144.26"
ORD,Chicago O'Hare International Airport,Chicago,IL,2015,Unknown,$69.99
ORD,Chicago O'Hare International Airport,Chicago,IL,2016,Complaint,$0.00
ORD,Chicago O'Hare International Airport,Chicago,IL,2016,Missed Flight,$0.00
ORD,Chicago O'Hare International Airport,Chicago,IL,2016,Passenger Property Loss,"$2,717.62"
ORD,Chicago O'Hare International Airport,Chicago,IL,2016,Personal Injury,$0.00
ORD,Chicago O'Hare International Airport,Chicago,IL,2016,Property Damage,"$4,177.61"
ORD,Chicago O'Hare International Airport,Chicago,IL,2017,Complaint,
ORD,Chicago O'Hare International Airport,Chicago,IL,2017,Missed Flight,
ORD,Chicago O'Hare International Airport,Chicago,IL,2017,Passenger Property Loss,$739.90
ORD,Chicago O'Hare International Airport,Chicago,IL,2017,Passenger Theft,
ORD,Chicago O'Hare International Airport,Chicago,IL,2017,Personal Injury,
ORD,Chicago O'Hare International Airport,Chicago,IL,2017,Property Damage,"$1,219.95"
ORD,Chicago O'Hare International Airport,Chicago,IL,2017,Unknown,
ORF,Norfolk International,Norfolk,VA,2013,Passenger Property Loss,$984.98
ORF,Norfolk International,Norfolk,VA,2013,Personal Injury,
ORF,Norfolk International,Norfolk,VA,2013,Property Damage,$139.99
ORF,Norfolk International,Norfolk,VA,2014,Passenger Property Loss,$267.77
ORF,Norfolk International,Norfolk,VA,2014,Property Damage,$0.00
ORF,Norfolk International,Norfolk,VA,2015,Passenger Property Loss,$414.40
ORF,Norfolk International,Norfolk,VA,2015,Property Damage,"$1,065.25"
ORF,Norfolk International,Norfolk,VA,2016,Passenger Property Loss,$313.90
ORF,Norfolk International,Norfolk,VA,2016,Personal Injury,
ORF,Norfolk International,Norfolk,VA,2016,Property Damage,$391.79
